ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date
RLJ,1511337,RLJ Lodging Trust,6798,109001,NYSE,11/05/2011,31/12/9998
RLJE,1546381,RLJ Entertainment Inc,7822,103001,NASDAQ,08/04/2011,31/10/2018
RMAX,1581091,ReMax Holdings Inc,6531,999999,NYSE,02/10/2013,31/12/9998
RMBS,917273,Rambus Inc,3674,999999,NASDAQ,14/05/1997,31/12/9998
RMCF,1616262,Rocky Mountain Chocolate Factory Inc,2060,102002,NASDAQ,09/11/1993,31/12/9998
RMD,943819,Resmed Inc,3841,106003,NYSE,02/06/1995,31/12/9998
RMP,1620928,Rice Midstream Partners LP Unit Ltd Partnership Int,4922,107003,NYSE,17/12/2014,24/07/2018
RNG,1384905,RingCentral Inc,7374,101003,NYSE,27/09/2013,31/12/9998
RNR,913144,RenaissanceRe Holdings Ltd,6331,104006,NYSE,27/07/1995,31/12/9998
RNST,715072,Renasant Corp,6022,104002,NASDAQ,24/04/1992,31/12/9998
ROCK,912562,Gibraltar Industries Inc,3310,110005,NASDAQ,05/11/1993,31/12/9998
ROG,84748,Rogers Corp,2821,999999,NYSE,17/03/1980,31/12/9998
ROIC,1407623,Retail Opportunity Investments Corp,6798,109001,NASDAQ,03/11/2009,31/12/9998
ROK,1024478,Rockwell Automation,3829,100001,NYSE,31/12/1981,31/12/9998
ROKU,1428439,Roku Inc,4841,103001,NASDAQ,28/09/2017,31/12/9998
ROL,84839,Rollins Inc,7340,100002,NYSE,30/12/1987,31/12/9998
ROLL,1324948,RBC Bearings Inc,3562,999999,NASDAQ,10/08/2005,31/12/9998
ROP,882835,Roper Industries Inc,3823,100001,NYSE,13/02/1992,31/12/9998
ROST,745732,Ross Stores Inc,5651,103002,NASDAQ,09/07/1986,31/12/9998
RP,1286225,RealPage Inc,7372,101003,NASDAQ,12/08/2010,31/12/9998
RPAI,1222840,Retail Properties of America Inc,6798,109001,NYSE,09/04/2012,31/12/9998
RPM,110621,RPM International Inc,2851,110001,NYSE,26/03/1990,31/12/9998
RPT,842183,RamcoGershenson Properties Trust,6798,109001,NYSE,28/12/1988,31/12/9998
RRC,315852,Range Resources Corp,1311,107002,NYSE,28/12/1992,31/12/9998
RRD,29669,RR Donnelley Sons Company,2750,999999,NYSE,01/07/1985,31/12/9998
RRGB,1171759,Red Robin Gourmet Burgers Inc,5812,999999,NASDAQ,19/07/2002,31/12/9998
RRR,1653653,RSC Holdings Inc,7011,103015,NASDAQ,27/04/2016,31/12/9998
RS,861884,Reliance Steel Aluminum,5051,110007,NYSE,16/09/1994,31/12/9998
RSG,1060391,Republic Services Inc,4953,100004,NYSE,01/07/1998,31/12/9998
RSPP,1588216,RSP Permian Inc,1311,107006,NYSE,17/01/2014,19/07/2018
RST,1351285,Rosetta Stone Inc,7372,101002,NYSE,16/04/2009,31/12/9998
RSYS,873044,RadiSys Corp,3577,101001,NASDAQ,20/10/1995,11/12/2018
RT,68270,Ruby Tuesday Inc,5812,103003,NYSE,26/03/1990,22/12/2017
RTEC,1094392,Rudolph Technologies Inc,3823,999999,NYSE,12/11/1999,25/10/2019
RTN,1047122,Raytheon Company,3812,100008,NYSE,31/12/1981,03/04/2020
RTRX,1438533,Retrophin Inc,2834,999999,NASDAQ,08/11/2012,31/12/9998
RUBI,1595974,Rubicon Project,7370,101003,NASDAQ,02/04/2014,31/12/9998
RUN,1469367,Sunrun Inc,3430,101004,NASDAQ,05/08/2015,31/12/9998
RUSHA,1012019,Rush Enterprises Inc,5500,103005,NASDAQ,10/07/2002,31/12/9998
RUTH,1324272,Ruths Hospitality Group Inc,5812,999999,NASDAQ,09/08/2005,31/12/9998
RWC,9000105,RELM Wireless Corp,9999,101005,NYSE,07/09/1984,04/06/2018
RWT,930236,Redwood Trust Inc,6798,109001,NYSE,04/08/1995,31/12/9998
RXN,1439288,Rexnord Corp,3560,100001,NYSE,29/03/2012,31/12/9998
RYAM,1597672,Rayonier Advanced Materials Inc,2820,110001,NYSE,16/06/2014,31/12/9998
RYN,52827,Rayonier Inc,6798,110002,NYSE,17/02/1994,31/12/9998
S,101830,Sprint Corp,4813,108001,NYSE,08/11/1984,01/04/2020
SABR,1597033,Sabre Corp,7370,100002,NASDAQ,17/04/2014,31/12/9998
SAFM,812128,Sanderson Farms Inc,2015,102002,NASDAQ,20/12/1989,31/12/9998
SAFT,1172052,Safety Insurance Group Inc,6331,104006,NASDAQ,22/11/2002,31/12/9998
SAGE,1597553,Sage Therapeutics Inc,2834,999999,NASDAQ,18/07/2014,31/12/9998
SAH,1043509,Sonic Automotive Inc,5500,103005,NYSE,12/11/1997,31/12/9998
SAIA,1177702,Saia Inc,4213,100010,NASDAQ,12/09/2002,31/12/9998
SAIC,1571123,Science Applications International Corp,7373,101003,NYSE,16/09/2013,31/12/9998
SAIL,1627857,SailPoint Technologies Holdings Inc,7372,101003,NYSE,17/11/2017,31/12/9998
SAM,949870,Boston Beer Company Inc,2082,102004,NYSE,21/11/1995,31/12/9998
SANM,897723,Sanmina Corp,3672,101001,NASDAQ,22/06/1993,31/12/9998
SANW,9000106,SW Seed Company,9999,102002,NASDAQ,14/06/2010,31/12/9998
SASR,824410,Sandy Spring Bancorp Inc,6021,104002,NASDAQ,17/04/1996,31/12/9998
SAVE,1498710,Spirit Airlines Inc,4512,100006,NYSE,26/05/2011,31/12/9998
SBAC,1034054,SBA Communications Corp,6798,108001,NASDAQ,16/06/1999,31/12/9998
SBCF,730708,Seacoast Banking Corporation of Florida,6022,104002,NASDAQ,26/03/1990,31/12/9998
SBGI,912752,Sinclair Broadcast Group Inc Class A,4833,103001,NASDAQ,07/06/1995,31/12/9998
SBH,1368458,Sally Beauty Holdings Inc,5990,103002,NYSE,17/11/2006,31/12/9998
SBRA,1492298,Sabra Health Care REIT Inc,6798,109001,NASDAQ,02/04/2002,31/12/9998
SBSI,705432,Southside Bancshares Inc,6022,104002,NASDAQ,13/05/1998,31/12/9998
SBUX,829224,Starbucks Corp,5810,103003,NASDAQ,26/06/1992,31/12/9998
SC,1580608,Santander Consumer USA Holdings Inc,6141,999999,NYSE,23/01/2014,31/12/9998
SCAI,1411574,Surgical Care Affiliates Inc,8093,999999,NASDAQ,04/01/2016,03/04/2017
SCCO,1001838,Southern Copper Corp,1000,999999,NYSE,05/01/1996,31/12/9998
SCG,9000107,SCANA Corp,9999,105001,NYSE,30/12/1987,31/12/2018
SCHL,866729,Scholastic Corp,2731,103026,NASDAQ,25/02/1992,31/12/9998
SCHN,912603,Schnitzer Steel Industries Inc,5090,999999,NASDAQ,16/11/1993,31/12/9998
SCHW,316709,Charles Schwab Corp,6211,104003,NYSE,30/06/1989,31/12/9998
SCI,89089,Service Corporation International,7200,999999,NYSE,23/07/1987,31/12/9998
SCL,94049,Stepan Company,2840,999999,NYSE,17/03/1992,31/12/9998
SCND,87802,NVS,3826,101001,NVS,01/01/1900,01/01/1900
SCOR,1158172,Comscore Inc,7389,103011,NASDAQ,27/06/2007,31/12/9998
SCRH,9000108,NVS,9999,999999,NVS,01/01/1900,01/01/1900
SCS,1050825,Steelcase Inc,2522,999999,NYSE,18/02/1998,31/12/9998
SCSC,918965,Scansource Inc,5045,101001,NASDAQ,18/03/1994,31/12/9998
SCVL,895447,Shoe Carnival Inc,5661,103002,NASDAQ,16/03/1993,31/12/9998
SCWX,1468666,SecureWorks Corp,7372,101003,NASDAQ,22/04/2016,31/12/9998
SCX,93676,The LS Starrett Company,3420,100001,NYSE,30/12/1987,31/12/9998
SE,1703399,Sea Limited ADR Class A,7380,101003,NYSE,20/10/2017,31/12/9998
SEAS,1564902,SeaWorld Entertainment Inc,7990,103015,NYSE,19/04/2013,31/12/9998
SEB,88121,Seaboard Corp,6221,100013,NYSE,17/03/1980,31/12/9998
SEDG,1419612,SolarEdge Technologies Inc,3674,101004,NASDAQ,26/03/2015,31/12/9998
SEE,1012100,Sealed Air Corp,2820,103018,NYSE,30/12/1987,31/12/9998
SEIC,350894,SEI Investments Company,6211,104001,NASDAQ,26/03/1990,31/12/9998
SEM,1320414,Select Medical Holdings Corp,8060,106011,NYSE,25/09/2009,31/12/9998
SEMG,1489136,SemGroup Corp,1389,999999,NYSE,15/10/2010,05/12/2019
SEP,1394074,Spectra Energy Partners LP,4922,107003,NYSE,26/07/2007,14/12/2018
SERV,1428875,ServiceMaster Global Holdings Inc,8741,100002,NYSE,26/06/2014,31/12/9998
SEV,9000109,Sevcon Inc,9999,101004,NASDAQ,19/03/1992,06/10/2017
SF,720672,Stifel Financial Corp,6211,104003,NYSE,19/07/1983,31/12/9998
SFBC,1541119,Sound Financial Bancorp Inc,6035,104002,NASDAQ,09/01/2008,31/12/9998
SFBS,1430723,ServisFirst Bancshares Inc,6022,104002,NASDAQ,14/05/2014,31/12/9998
SFD,91388,NVS,9999,999999,NVS,01/01/1900,01/01/1900
SFIX,1576942,Stitch Fix Inc,5961,103002,NASDAQ,17/11/2017,31/12/9998
SFLY,1125920,Shutterfly Inc,7384,103020,NASDAQ,29/09/2006,25/09/2019
SFM,1575515,Sprouts Farmers Market Inc,5411,102001,NASDAQ,01/08/2013,31/12/9998
SFNC,90498,Simmons First National Corp Class A,6021,104002,NASDAQ,02/11/1992,31/12/9998
SFR,1579471,Starwood Waypoint Residential Trust,6798,109001,NYSE,04/01/2016,17/11/2017
SFS,1563407,Smart Final Stores Inc,5411,102001,NYSE,24/09/2014,28/06/2019
SGA,886136,Saga Communications Inc. Class A,4832,103001,NASDAQ,12/10/1993,31/12/9998
SGEN,1060736,Seattle Genetics Inc,2836,106002,NASDAQ,09/03/2001,31/12/9998
SGM,1454389,Stonegate Mortgage Corp,6162,999999,NYSE,10/10/2013,01/06/2017
SGMA,915358,Sigmatron International Inc,3672,101001,NASDAQ,09/02/1994,31/12/9998
SGMO,1001233,Sangamo Biosciences Inc,2836,106002,NASDAQ,06/04/2000,31/12/9998
SGMS,750004,Scientific Games Corp,7373,999999,NASDAQ,23/04/1992,31/12/9998
SGYP,1347613,NVS,2834,999999,NVS,01/01/1900,01/01/1900
SHAK,1620533,Shake Shack Inc,5810,103003,NYSE,30/01/2015,31/12/9998
SHEN,354963,Shenandoah Telecommunications Company,4813,108001,NASDAQ,26/04/1999,31/12/9998
SHLD,9000110,Sears Holdings Corp,9999,103002,NASDAQ,01/05/2003,27/03/2018
SHLM,87565,A. Schulman Inc,2821,110001,NASDAQ,09/07/1986,22/08/2018
SHLO,904979,Shiloh Industries Inc,3460,100001,NASDAQ,29/06/1993,31/12/9998
SHLX,1610466,Shell Midstream Partners LP,4610,107003,NYSE,29/10/2014,31/12/9998
SHO,1295810,Sunstone Hotel Investors Inc,7011,109001,NYSE,21/10/2004,31/12/9998
SHOO,913241,Steven Madden Ltd,3140,999999,NASDAQ,13/12/1993,31/12/9998
SHOR,1388133,ShoreTel Inc,3661,101005,NASDAQ,03/07/2007,25/09/2017
SHOS,1548309,Sears Hometown and Outlet Stores Inc,5311,109001,NASDAQ,12/10/2012,23/10/2019
SHPG,936402,Shire plc,9999,106005,NVS,01/11/1999,01/04/2019
SHW,89800,SherwinWilliams Company,5200,110001,NYSE,01/07/1985,31/12/9998
SIG,832988,Signet Jewelers Ltd,5944,103002,NYSE,31/10/1994,31/12/9998
SIGI,230557,Selective Insurance Group,6331,104006,NASDAQ,26/03/1990,31/12/9998
SIGM,790715,NVS,3674,101004,NVS,01/01/1900,01/01/1900
SIGN,9000112,NVS,9999,100013,NVS,01/01/1900,01/01/1900
SINO,1422892,SinoGlobal Shipping America Ltd,4731,100010,NASDAQ,21/05/2008,31/12/9998
SIR,1537667,Select Income REIT,6798,109001,NASDAQ,07/03/2012,31/12/2018
SIRI,908937,Sirius XM Holdings Inc,4832,103001,NASDAQ,13/09/1994,31/12/9998
SITC,894315,SITE Centers Corp,6798,109001,NYSE,02/01/2001,31/12/9998
SITE,1650729,SiteOne Landscape Supply Inc,700,100005,NYSE,12/05/2016,31/12/9998
SIVB,719739,SVB Financial Group,6022,104002,NASDAQ,26/03/1990,31/12/9998
SIX,701374,Six Flags Entertainment Corp,7990,103015,NYSE,11/05/2010,31/12/9998
SJI,91928,South Jersey Industries Inc,4924,105001,NYSE,30/12/1987,31/12/9998
SJM,91419,J.M. Smucker Company,2033,102002,NYSE,31/10/1994,31/12/9998
SJW,766829,SJW Group,4941,999999,NYSE,01/06/1972,31/12/9998
SKT,899715,Tanger Factory Outlet Centers Inc,6798,109001,NYSE,28/05/1993,31/12/9998
SKX,1065837,Skechers USA Inc,3140,103004,NYSE,09/06/1999,31/12/9998
SKY,90896,Skyline Corp,2451,103013,NYSE,31/12/1981,31/12/9998
SKYW,793733,SkyWest Inc,4512,100006,NASDAQ,26/03/1990,31/12/9998
SLAB,1038074,Silicon Laboratories,3674,999999,NASDAQ,24/03/2000,31/12/9998
SLB,87347,Schlumberger Ltd,1389,107004,NYSE,31/12/1981,31/12/9998
SLCA,1524741,US Silica Holdings Inc,1400,110004,NYSE,01/02/2012,31/12/9998
SLG,1040971,SL Green Realty Corp,6798,109001,NYSE,15/08/1997,31/12/9998
SLGN,849869,Silgan Holdings Inc,3411,999999,NASDAQ,14/02/1997,31/12/9998
SLM,1032033,SLM Corp,6141,104007,NASDAQ,05/01/1988,31/12/9998
SLNM,1084332,NVS,7310,999999,NVS,01/01/1900,01/01/1900
SM,893538,SM Energy Company,1311,999999,NYSE,21/12/1992,31/12/9998
SMA,1292055,Symmetry Medical Inc,9999,999999,NYSE,09/12/2004,10/12/2014
SMCI,1375365,Super Micro Computer Inc,3571,101005,NASDAQ,29/03/2007,31/12/9998
SMED,898770,Sharps Compliance Corp,4955,100004,NASDAQ,24/05/1999,31/12/9998
SMG,825542,Scotts MiracleGro Company,2870,110003,NYSE,31/01/1992,31/12/9998
SMID,924719,NVS,3272,999999,NVS,01/01/1900,01/01/1900
SMIT,922612,Schmitt Industries Inc,3823,101001,NASDAQ,31/01/1995,31/12/9998
SMLP,1549922,Summit Midstream Partners LP,4922,107003,NYSE,28/09/2012,31/12/9998
SMP,93389,Standard Motor Products Inc,3714,103005,NYSE,30/12/1987,31/12/9998
SMPL,1702744,Simplicity Bancorp Inc,2000,102002,NASDAQ,10/07/2017,31/12/9998
SMRT,884940,NVS,5651,103002,NVS,01/01/1900,01/01/1900
SMSI,948708,Smith Micro Software Inc,7372,101003,NASDAQ,19/09/1995,31/12/9998
SMTC,88941,Semtech Corp,3674,101004,NASDAQ,17/03/1992,31/12/9998
SNA,91440,Snapon Inc,3420,100001,NYSE,01/07/1985,31/12/9998
SNAK,9000113,Inventure Foods Inc,9999,102002,NASDAQ,06/12/1996,14/12/2017
SNAP,1564408,Snap Inc,7370,101002,NYSE,02/03/2017,31/12/9998
SNBR,827187,Sleep Number Corp,2510,999999,NASDAQ,04/12/1998,31/12/9998
SNCR,1131554,Synchronoss Technologies Inc,7371,101003,NASDAQ,15/06/2006,31/12/9998
SNDK,1000180,SanDisk Corp,9999,101001,NASDAQ,08/11/1995,20/05/2016
SNDR,1692063,Schneider National Inc,4213,100010,NYSE,06/04/2017,31/12/9998
SNH,1075415,NVS,6798,109001,NVS,01/01/1900,01/01/1900
SNHY,9000114,NVS,9999,100001,NVS,01/01/1900,01/01/1900
SNI,1430602,Scripps Networks Interactive Inc,4841,103001,NYSE,12/06/2008,16/03/2018
SNOW,1587755,Intrawest Resorts Holdings Inc,7990,999999,NYSE,31/01/2014,01/08/2017
SNPS,883241,Synopsys Inc,7372,101003,NASDAQ,26/02/1992,31/12/9998
SNR,1610114,New Senior Investment Group Inc,6798,109001,NYSE,27/10/2014,31/12/9998
SNV,18349,Synovus Financial Corp,6021,104002,NYSE,12/01/1990,31/12/9998
SNX,1177394,SYNNEX Corp,5045,100002,NYSE,25/11/2003,31/12/9998
SO,92122,The Southern Company,4911,105001,NYSE,31/12/1981,31/12/9998
SOFO,9000115,NVS,9999,101003,NVS,01/01/1900,01/01/1900
SOHO,9000116,Sotherly Hotels Inc,9999,109001,NASDAQ,17/12/2004,31/12/9998
SOHU,1734107,Sohucom Inc,7374,101002,NASDAQ,12/07/2000,31/12/9998
SON,91767,Sonoco Products Company,2650,999999,NYSE,11/06/1985,31/12/9998
SONC,868611,Sonic Corp,5812,103003,NASDAQ,28/02/1991,10/12/2018
SONO,1314727,Sonos Inc,3651,103001,NASDAQ,02/08/2018,31/12/9998
SONS,9000117,Sonus Networks Inc,9999,108001,NASDAQ,25/05/2000,28/11/2017
SORL,714284,SORL Auto Parts Inc,3714,103005,NASDAQ,10/11/2005,15/05/2020
SOTK,806172,NVS,3690,101001,NVS,01/01/1900,01/01/1900
SP,1059262,SP Plus Corp,7510,999999,NASDAQ,02/06/2004,31/12/9998
SPAN,718924,SpanAmerica Medical Systems Inc,3842,106003,NASDAQ,26/03/1990,26/06/2017
SPB,109177,Spectrum Brands Holdings Inc,3690,103004,NYSE,02/09/2009,31/12/9998
SPCE,1706946,Virgin Galactic Holdings Inc,4700,103015,NYSE,29/09/2017,31/12/9998
SPG,1063761,Simon Property Group Inc,6798,109001,NYSE,14/12/1993,31/12/9998
SPGI,64040,SP Global Inc,7320,104003,NYSE,02/01/2001,31/12/9998
SPH,1005210,Suburban Propane Partners LP,5900,999999,NYSE,29/02/1996,31/12/9998
SPLK,1353283,Splunk Inc,7372,101003,NASDAQ,19/04/2012,31/12/9998
SPLS,791519,Staples Inc,5940,103002,NASDAQ,26/03/1990,28/09/2017
SPNC,789132,The Spectranetics Corp,3845,106004,NASDAQ,21/01/1992,10/08/2017
SPNE,1637761,SeaSpine Holdings Corp,3841,106004,NASDAQ,17/06/2015,31/12/9998
SPPI,831547,Spectrum Pharmaceuticals Inc,2834,106002,NASDAQ,27/09/1996,31/12/9998
SPR,1364885,Spirit AeroSystems Holdings Inc,3728,999999,NYSE,28/11/2006,31/12/9998
SPRT,1104855,Support.com Inc,7374,101003,NASDAQ,19/07/2000,31/12/9998
SPSC,1092699,SPS Commerce Inc,7372,999999,NASDAQ,22/04/2010,31/12/9998
SPTN,877422,SpartanNash Company,5141,999999,NASDAQ,02/08/2000,31/12/9998
SPWR,867773,Sunpower Corp,3674,999999,NASDAQ,17/11/2005,31/12/9998
SPXC,88205,SPX Corp,3540,100001,NYSE,01/07/1985,31/12/9998
SQ,1512673,Square,7372,101003,NYSE,19/11/2015,31/12/9998
SQBG,1648428,Sequential Brands Group Inc,2300,103004,NASDAQ,14/08/2003,31/12/9998
SR,1126956,Standard Register Company,4924,999999,NYSE,05/11/1987,31/12/9998
SRC,1308606,Spirit Realty Capital Inc,6512,999999,NYSE,20/09/2012,31/12/9998
SRCE,34782,1st Source Corp,6022,104002,NASDAQ,03/09/1996,31/12/9998
SRCI,1413507,Synergy Resources Corp,1311,107002,NYSE,27/02/2008,14/01/2020
SRCL,861878,Stericycle Inc,4955,100004,NASDAQ,23/08/1996,31/12/9998
SRDX,924717,SurModics Inc,3841,106001,NASDAQ,04/03/1998,31/12/9998
SRE,1032208,Sempra Energy,4932,105001,NYSE,29/06/1998,31/12/9998
SRG,1628063,Seritage Growth Properties,6500,999999,NYSE,06/07/2015,31/12/9998
SRI,1043337,Stoneridge Inc,3714,103005,NYSE,10/10/1997,31/12/9998
SRNE,850261,Sorrento Therapeutics Inc,8731,106002,NASDAQ,19/03/2007,31/12/9998
SRPT,873303,Sarepta Therapeutics Inc,2834,106002,NASDAQ,04/06/1997,31/12/9998
SRRA,1290149,ProNAi Therapeutics Inc,2834,106002,NASDAQ,16/07/2015,31/12/9998
SSB,764038,South State Corp,6022,104002,NASDAQ,28/01/1997,31/12/9998
SSD,920371,Simpson Manufacturing Company. Inc,3420,999999,NYSE,26/05/1994,31/12/9998
SSI,6885,Stage Stores Inc,5651,103002,NYSE,30/08/2001,11/05/2020
SSNC,1402436,SS&C Technologies Holdings Inc,7372,101003,NASDAQ,31/03/2010,31/12/9998
SSNI,1180079,Silver Spring Networks Inc,3576,101001,NYSE,13/03/2013,05/01/2018
SSNT,9000118,SILVERSUN TECH,9999,101003,NASDAQ,15/03/2012,31/12/9998
SSP,832428,The EW Scripps Company,4833,103001,NASDAQ,26/03/1990,31/12/9998
SSTK,1549346,Shutterstock Inc,7374,101002,NYSE,11/10/2012,31/12/9998
ST,1477294,Sensata Technologies Holding NV,3823,101001,NYSE,11/03/2010,31/12/9998
STAA,718937,STAAR Surgical Company,3851,999999,NASDAQ,02/03/1992,31/12/9998
STAG,1479094,Stag Industrial Inc,6798,109001,NYSE,15/04/2011,31/12/9998
STAR,1095651,iStar Financial Inc,6798,109001,NYSE,16/11/1989,31/12/9998
STAY,1581164,Extended Stay America Inc,7011,103015,NASDAQ,13/11/2013,31/12/9998
STBA,719220,S T Bancorp Inc,6022,104002,NASDAQ,21/04/1992,31/12/9998
STBZ,1497275,State Bank Financial Corp,6022,104002,NASDAQ,23/12/2009,31/12/2018
STC,94344,Stewart Information Services Corp,6361,999999,NYSE,28/03/1990,31/12/9998
STE,1757898,STERIS Corp,3842,106003,NYSE,01/06/1992,31/12/9998
STI,750556,SunTrust Banks Inc,6021,104002,NYSE,30/12/1987,06/12/2019
STJ,203077,St Jude Medical Inc,9999,106004,NYSE,07/12/1989,18/01/2017
STKL,351834,Sunopta Inc,5150,999999,NASDAQ,26/03/1990,31/12/9998
STL,1070154,Sterling Bancorp,6021,104002,NYSE,08/01/1999,31/12/9998
STLD,1022671,Steel Dynamics Inc,3312,110007,NASDAQ,22/11/1996,31/12/9998
STML,1264587,Stemline Therapeutics Inc,2834,106002,NASDAQ,29/01/2013,10/06/2020
STMP,1082923,Stampscom Inc,7389,101003,NASDAQ,25/06/1999,31/12/9998
STOR,1538990,STORE Capital Corp,6798,109001,NYSE,18/11/2014,31/12/9998
STRA,1013934,Strayer Education Inc,8200,999999,NASDAQ,26/07/1996,31/12/9998
STRM,1008586,Streamline Health Solutions Inc,7373,101003,NASDAQ,18/04/1996,31/12/9998
STT,93751,State Street Corp,6022,104001,NYSE,09/07/1986,31/12/9998
STWD,1465128,Starwood Property Trust Inc,6798,109001,NYSE,12/08/2009,31/12/9998
STX,1137789,Seagate Technology Plc,3572,101001,NASDAQ,11/12/2002,31/12/9998
STZ,16918,Constellation Brands Inc,2080,102004,NYSE,17/03/1992,31/12/9998
SUI,912593,Sun Communities Inc,6798,109001,NYSE,09/12/1993,31/12/9998
SUM,1621563,Summit Materials Inc,1400,999999,NYSE,12/03/2015,31/12/9998
SUN,1552275,SUNOCO INC,5172,999999,NYSE,20/09/2012,31/12/9998
SUP,95552,Superior Industries International Inc,3714,103005,NYSE,03/07/1985,31/12/9998
SUPN,1356576,Supernus Pharmaceuticals Inc,2834,106005,NASDAQ,01/05/2012,31/12/9998
SURF,1718108,Surface Oncology Inc,2836,106002,NASDAQ,19/04/2018,31/12/9998
SVMK,1739936,SVMK Inc,7370,999999,NASDAQ,26/09/2018,31/12/9998
SVT,89140,Servotronics Inc,3420,101001,NYSE,03/05/1973,31/12/9998
SVU,95521,SUPERVALU INC.,5141,102001,NYSE,01/07/1985,14/12/2018
SWC,931948,Stillwater Mining Company,1090,999999,NYSE,19/12/1994,12/05/2017
SWCH,1710583,Switch Inc Class A,7370,999999,NYSE,06/10/2017,31/12/9998
SWI,1428669,SolarWinds Inc,9999,101003,NYSE,19/10/2018,31/12/9998
SWK,93556,Stanley Black Decker Inc,3420,100001,NYSE,01/07/1985,31/12/9998
SWKS,4127,Skyworks Solutions Inc,3674,101004,NASDAQ,07/09/1984,31/12/9998
SWM,1000623,SchweitzerMauduit International Inc,2621,110002,NYSE,09/11/1995,31/12/9998
SWN,7332,Southwestern Energy Company,1311,107002,NYSE,30/12/1987,31/12/9998
SWX,1692115,Southwest Gas Corp,4923,105001,NYSE,30/12/1987,31/12/9998
SXC,1514705,SunCoke Energy Inc,3312,110006,NYSE,21/07/2011,31/12/9998
SXI,310354,Standex International Corp,3580,999999,NYSE,30/12/1987,31/12/9998
SXT,310142,Sensient Technologies Corp,2860,110001,NYSE,05/01/1988,31/12/9998
SYBT,835324,Stock Yards Bancorp Inc,6022,104002,NASDAQ,26/03/1993,31/12/9998
SYF,1601712,Synchrony Financial,6199,104007,NYSE,31/07/2014,31/12/9998
SYK,310764,Stryker Corp,3841,106004,NYSE,01/02/1988,31/12/9998
SYKE,1010612,Sykes Enterprises Inc,7373,999999,NASDAQ,30/04/1996,31/12/9998
SYMC,9000119,NVS,9999,101003,NVS,01/01/1900,01/01/1900
SYNA,817720,Synaptics Inc,3674,101003,NASDAQ,29/01/2002,31/12/9998
SYNH,1610950,Syneos Health Inc,8731,106001,NASDAQ,07/11/2014,31/12/9998
SYNT,1040426,Syntel Inc,7371,101003,NASDAQ,12/08/1997,10/10/2018
SYRS,1556263,Syros Pharmaceuticals,2834,106002,NASDAQ,30/06/2016,31/12/9998
SYUT,1293593,Synutra International Inc,2020,999999,NASDAQ,21/12/2004,23/05/2017
SYY,96021,Sysco Corp,5140,102001,NYSE,08/05/1973,31/12/9998
T,732717,ATT Inc,4813,108001,NYSE,19/07/1984,31/12/9998
TA,1378453,TravelCenters of America LLC,5500,103002,NASDAQ,01/02/2007,31/12/9998
TAP,24545,Molson Coors Brewing Company,2082,102004,NYSE,07/09/1984,31/12/9998
TASR,1069183,NVS,3480,999999,NVS,01/01/1900,01/01/1900
TAST,809248,Carrols Restaurant Group Inc,5812,103003,NASDAQ,15/12/2006,31/12/9998
TAYD,96536,Taylor Devices Inc,3569,100001,NASDAQ,18/08/1995,31/12/9998
TBI,768899,Trueblue Inc,7363,100011,NYSE,01/02/1995,31/12/9998
TBIO,1693415,Transgenomic Inc,2836,999999,NASDAQ,28/06/2018,31/12/9998
TBK,1539638,Triumph Bancorp Inc,6022,104002,NASDAQ,07/11/2014,31/12/9998
TBPH,1583107,Theravance Biopharma Inc,2834,999999,NASDAQ,16/05/2014,31/12/9998
TBTC,1090396,NVS,7990,103001,NVS,01/01/1900,01/01/1900
TCBI,1077428,Texas Capital Bancshares Inc,6022,104002,NASDAQ,14/08/2003,31/12/9998
TCBK,356171,Trico Bancshares,6022,104002,NASDAQ,20/04/1993,31/12/9998
TCDA,1595585,Tricida Inc,2834,999999,NASDAQ,28/06/2018,31/12/9998
TCMD,1027838,Tactile Systems Technology Inc,3841,106004,NASDAQ,28/07/2016,31/12/9998
TCO,890319,Taubman Centers Inc,6798,109001,NYSE,20/11/1992,31/12/9998
TCP,1075607,TC Pipelines LP,4922,107003,NYSE,25/05/1999,31/12/9998
TDC,816761,Teradata Corp,3571,101001,NYSE,01/10/2007,31/12/9998
TDG,1260221,TransDigm Group Inc,3728,100008,NYSE,15/03/2006,31/12/9998
TDOC,1477449,Teladoc Inc,8011,106011,NYSE,01/07/2015,31/12/9998
TDS,1051512,Telephone Data Systems Inc,4813,108001,NYSE,18/09/1991,31/12/9998
TDW,98222,Tidewater Inc,4400,107004,NYSE,30/12/1987,31/12/9998
TDY,1094285,Teledyne Technologies Inc,3812,999999,NYSE,23/11/1999,31/12/9998
TECD,790703,Tech Data Corp,5045,101001,NASDAQ,26/03/1990,30/06/2020
TECH,842023,BioTechne Corp,2836,106002,NASDAQ,09/12/1992,31/12/9998
TEL,1385157,TE Connectivity Ltd,5065,101001,NYSE,14/06/2007,31/12/9998
TELL,61398,Magellan Petroleum Corp,1311,999999,NASDAQ,18/08/1995,31/12/9998
TEN,1024725,Tenneco Inc,3714,103005,NYSE,04/01/1982,31/12/9998
TEP,1569134,Tallgrass Energy Partners LP,4922,107003,NYSE,14/05/2013,02/07/2018
TER,97210,Teradyne Inc,3825,999999,NASDAQ,11/03/1987,31/12/9998
TERP,1599947,TerraForm Power Inc,4911,105001,NASDAQ,18/07/2014,31/12/9998
